Date,BTCC-B.TO,ETHH-B.TO,VCN.TO,XIC.TO
2022-12-15,3.4800000190734863,6.150000095367432,39.83000183105469,31.34000015258789
2022-12-16,3.3499999046325684,5.829999923706055,39.5,31.09000015258789
2022-12-19,3.2899999618530273,5.610000133514404,39.060001373291016,30.700000762939453
2022-12-20,3.3399999141693115,5.820000171661377,39.25,30.8799991607666
2022-12-21,3.319999933242798,5.78000020980835,39.779998779296875,31.299999237060547
2022-12-22,3.309999942779541,5.809999942779541,39.310001373291016,30.940000534057617
2022-12-23,3.259999990463257,5.809999942779541,39.65999984741211,31.200000762939453
2022-12-28,3.299999952316284,5.71999979019165,39.220001220703125,30.850000381469727
2022-12-29,3.259999990463257,5.690000057220459,39.369998931884766,30.989999771118164
2022-12-30,3.240000009536743,5.710000038146973,39.119998931884766,30.809999465942383
2023-01-03,3.309999942779541,5.820000171661377,39.290000915527344,30.93000030517578
2023-01-04,3.299999952316284,5.929999828338623,39.58000183105469,31.139999389648438
2023-01-05,3.3299999237060547,6.010000228881836,39.43000030517578,31.049999237060547
2023-01-06,3.309999942779541,6.0,40.060001373291016,31.530000686645508
2023-01-09,3.359999895095825,6.21999979019165,40.13999938964844,31.579999923706055
2023-01-10,3.4200000762939453,6.360000133514404,40.22999954223633,31.670000076293945
2023-01-11,3.440000057220459,6.360000133514404,40.47999954223633,31.8799991607666
2023-01-12,3.7200000286102295,6.769999980926514,40.83000183105469,32.15999984741211
2023-01-13,3.799999952316284,6.739999771118164,41.13999938964844,32.400001525878906
2023-01-16,4.150000095367432,7.489999771118164,41.220001220703125,32.459999084472656
2023-01-17,4.170000076293945,7.449999809265137,41.349998474121094,32.529998779296875
2023-01-18,4.070000171661377,7.21999979019165,41.20000076293945,32.41999816894531
2023-01-19,4.130000114440918,7.389999866485596,41.119998931884766,32.369998931884766
2023-01-20,4.360000133514404,7.75,41.439998626708984,32.619998931884766
2023-01-23,4.5,7.71999979019165,41.709999084472656,32.84000015258789
2023-01-24,4.489999771118164,7.610000133514404,41.689998626708984,32.84000015258789
2023-01-25,4.480000019073486,7.46999979019165,41.650001525878906,32.79999923706055
2023-01-26,4.489999771118164,7.53000020980835,41.86000061035156,32.97999954223633
2023-01-27,4.480000019073486,7.5,41.91999816894531,33.0
2023-01-30,4.420000076293945,7.329999923706055,41.630001068115234,32.790000915527344
2023-01-31,4.480000019073486,7.460000038146973,42.04999923706055,33.08000183105469
2023-02-01,4.559999942779541,7.650000095367432,42.0,33.06999969482422
2023-02-02,4.639999866485596,7.880000114440918,42.0099983215332,33.060001373291016
2023-02-03,4.550000190734863,7.800000190734863,42.040000915527344,33.06999969482422
2023-02-06,4.5,7.809999942779541,41.79999923706055,32.869998931884766
2023-02-07,4.53000020980835,7.849999904632568,41.970001220703125,33.029998779296875
2023-02-08,4.46999979019165,7.789999961853027,41.880001068115234,32.959999084472656
2023-02-09,4.304999828338623,7.489999771118164,41.72999954223633,32.83000183105469
2023-02-10,4.210000038146973,7.199999809265137,41.790000915527344,32.849998474121094
2023-02-13,4.184999942779541,7.0,41.970001220703125,32.9900016784668
2023-02-14,4.304999828338623,7.329999923706055,41.9900016784668,33.02000045776367
2023-02-15,4.699999809265137,7.849999904632568,42.0,33.060001373291016
2023-02-16,4.809999942779541,7.96999979019165,41.79999923706055,32.869998931884766
2023-02-17,4.909999847412109,8.100000381469727,41.63999938964844,32.720001220703125
2023-02-21,4.820000171661377,7.940000057220459,41.099998474121094,32.29999923706055
2023-02-22,4.679999828338623,7.690000057220459,40.970001220703125,32.189998626708984
2023-02-23,4.710000038146973,7.864999771118164,40.9900016784668,32.209999084472656
2023-02-24,4.59499979019165,7.71999979019165,41.0099983215332,32.25
2023-02-27,4.610000133514404,7.739999771118164,41.130001068115234,32.33000183105469
2023-02-28,4.619999885559082,7.820000171661377,41.04999923706055,32.27000045776367
2023-03-01,4.630000114440918,7.840000152587891,41.130001068115234,32.349998474121094
2023-03-02,4.630000114440918,7.880000114440918,41.310001373291016,32.4900016784668
2023-03-03,4.409999847412109,7.46999979019165,41.790000915527344,32.869998931884766
2023-03-06,4.414999961853027,7.480000019073486,41.689998626708984,32.77000045776367
2023-03-07,4.400000095367432,7.489999771118164,41.209999084472656,32.380001068115234
2023-03-08,4.420000076293945,7.559999942779541,41.36000061035156,32.4900016784668
2023-03-09,4.039999961853027,6.849999904632568,40.84000015258789,32.11000061035156
2023-03-10,4.0,6.889999866485596,40.209999084472656,31.610000610351562
2023-03-13,4.869999885559082,8.100000381469727,39.83000183105469,31.309999465942383
2023-03-14,5.010000228881836,8.279999732971191,40.02000045776367,31.5
2023-03-15,4.889999866485596,7.989999771118164,39.439998626708984,30.989999771118164
2023-03-16,4.980000019073486,8.100000381469727,39.79999923706055,31.270000457763672
2023-03-17,5.380000114440918,8.395000457763672,39.45000076293945,31.020000457763672
2023-03-20,5.53000020980835,8.430000305175781,39.75,31.239999771118164
2023-03-21,5.630000114440918,8.59000015258789,40.0099983215332,31.459999084472656
2023-03-22,5.329999923706055,8.319999694824219,39.790000915527344,31.010000228881836
2023-03-23,5.670000076293945,8.789999961853027,39.625,30.8700008392334
2023-03-24,5.559999942779541,8.520000457763672,39.720001220703125,30.950000762939453
2023-03-27,5.355000019073486,8.170000076293945,39.959999084472656,31.149999618530273
2023-03-28,5.409999847412109,8.520000457763672,40.02000045776367,31.219999313354492
2023-03-29,5.605000019073486,8.630000114440918,40.400001525878906,31.5
2023-03-30,5.5,8.489999771118164,40.650001525878906,31.68000030517578
2023-03-31,5.599999904632568,8.699999809265137,40.63999938964844,31.93000030517578
2023-04-03,5.46999979019165,8.569999694824219,41.060001373291016,32.2400016784668
2023-04-04,5.5,8.819999694824219,41.040000915527344,32.2400016784668
2023-04-05,5.519999980926514,9.029999732971191,40.849998474121094,32.060001373291016
2023-04-06,5.489999771118164,8.859999656677246,40.91999816894531,32.130001068115234
2023-04-10,5.75,8.960000038146973,41.04999923706055,32.2599983215332
2023-04-11,5.909999847412109,8.960000038146973,41.36000061035156,32.4900016784668
2023-04-12,5.829999923706055,8.989999771118164,41.43000030517578,32.529998779296875
2023-04-13,5.909999847412109,9.4399995803833,41.630001068115234,32.720001220703125
2023-04-14,5.880000114440918,9.819999694824219,41.68000030517578,32.7400016784668
2023-04-17,5.739999771118164,9.770000457763672,41.810001373291016,32.83000183105469
2023-04-18,5.880000114440918,9.789999961853027,41.88999938964844,32.90999984741211
2023-04-19,5.710000038146973,9.359999656677246,41.880001068115234,32.88999938964844
2023-04-20,5.5,9.119999885559082,41.779998779296875,32.810001373291016
2023-04-21,5.360000133514404,8.75,41.91999816894531,32.93000030517578
2023-04-24,5.389999866485596,8.720000267028809,41.91999816894531,32.93000030517578
2023-04-25,5.460000038146973,8.789999961853027,41.41999816894531,32.540000915527344
2023-04-26,5.510000228881836,8.770000457763672,41.279998779296875,32.43000030517578
2023-04-27,5.849999904632568,9.170000076293945,41.630001068115234,32.70000076293945
2023-04-28,5.760000228881836,9.010000228881836,41.849998474121094,32.86000061035156
2023-05-01,5.460000038146973,8.609999656677246,41.810001373291016,32.84000015258789
2023-05-02,5.659999847412109,8.9399995803833,41.400001525878906,32.4900016784668
2023-05-03,5.590000152587891,8.920000076293945,41.27000045776367,32.40999984741211
2023-05-04,5.679999828338623,8.90999984741211,41.040000915527344,32.2400016784668
2023-05-05,5.75,9.359999656677246,41.65999984741211,32.720001220703125
2023-05-08,5.309999942779541,8.609999656677246,41.75,32.77000045776367
2023-05-09,5.369999885559082,8.6899995803833,41.72999954223633,32.779998779296875
2023-05-10,5.364999771118164,8.6899995803833,41.59000015258789,32.66999816894531
2023-05-11,5.25,8.449999809265137,41.43000030517578,32.529998779296875
2023-05-12,5.210000038146973,8.520000457763672,41.459999084472656,32.540000915527344
2023-05-15,5.340000152587891,8.640000343322754,41.689998626708984,32.72999954223633
2023-05-16,5.28000020980835,8.609999656677246,41.09000015258789,32.2599983215332
2023-05-17,5.340000152587891,8.619999885559082,41.189998626708984,32.36000061035156
2023-05-18,5.25,8.5,41.189998626708984,32.369998931884766
2023-05-19,5.25,8.59000015258789,41.33000183105469,32.459999084472656
2023-05-23,5.320000171661377,8.770000457763672,40.869998931884766,32.13999938964844
2023-05-24,5.179999828338623,8.529999732971191,40.439998626708984,31.790000915527344
2023-05-25,5.230000019073486,8.630000114440918,40.150001525878906,31.549999237060547
2023-05-26,5.28000020980835,8.75,40.45000076293945,31.780000686645508
2023-05-29,5.429999828338623,8.989999771118164,40.56999969482422,31.860000610351562
2023-05-30,5.480000019073486,9.079999923706055,40.11000061035156,31.510000228881836
2023-05-31,5.320000171661377,8.880000114440918,39.7599983215332,31.25
2023-06-01,5.239999771118164,8.819999694824219,39.97999954223633,31.399999618530273
2023-06-02,5.309999942779541,8.989999771118164,40.709999084472656,31.979999542236328
2023-06-05,5.0,8.520000457763672,40.52000045776367,31.84000015258789
2023-06-06,5.264999866485596,8.890000343322754,40.77000045776367,32.029998779296875
